CUSTOMER,NUMBER_OF_LATE_PAYMENTS,NUMBER_OF_CREDIT_APPLICATIONS,DECLARED_BANKRUPTCY_IN_PAST_7_YRS,AVERAGE_MONTHLY_FEE,CREDIT_SCORE,SATISFACTION,DEFAULT_DATA,AVERAGE_CASH_BALANCE,AGE,AGE_RANGE,GENDER,NUMBER_OF_PRODUCTS,CUST_ACQUISITION_YEAR,NO_OF_UNIQUE_PRODUCTS,NO_OF_UNIQUE_PRODUCTS_GROUPED,EQUITIES_BALANCE,INITIAL_MORTGAGE_AMT,ADDRESS_CHANGES,HOUSEHOLD,CLIENTS_IN_HOUSEHOLD,AVERAGE_CREDIT_CARD_BALANCE,CUSTOMER_TYPE,HOME_BRANCH_CITY,HOME_BRANCH_STATE,SALESPERSON,CHURN,COUNT,BANKID
UX1340,0,0,No,116,821,3,1,1K,56,50-59,Female,1,2003,19,11 to 20,10000,Less than 150K,0,340,1,0,Personal,Madison WI,Wisconsin,UX15,no,1,K
UX1341,0,9,No,123,853,2,1,1K,79,70-79,Female,1,2005,42,41 to 50,6000,Less than 150K,0,341,1,3500,Personal,Milwaukee WI,Wisconsin,UX7,yes,1,K
UX1342,0,0,No,117,853,3,0,1K,23,20-29,Male,2,2012,17,11 to 20,7000,Less than 150K,0,342,1,0,Personal,Milwaukee WI,Wisconsin,UX7,no,1,K
UX1343,0,0,No,126,853,2,1,1K,80,80+,Female,1,2010,23,21 to 30,5000,Less than 150K,0,343,1,22500,Personal,Milwaukee WI,Wisconsin,UX7,no,1,K
UX1344,0,6,No,120,821,2,0,1K,71,70-79,Female,1,2006,55,51 to 60,10000,Less than 150K,0,344,1,3500,Personal,Madison WI,Wisconsin,UX15,yes,1,K
UX1345,0,12,No,120,821,2,1,1K,85,80+,Female,2,2010,52,51 to 60,8000,Less than 150K,0,345,1,4000,Personal,Madison WI,Wisconsin,UX15,yes,1,K
UX1346,0,0,No,103,821,3,0,1K,70,70-79,Female,1,2004,10,1 to 10,1000,Less than 150K,0,346,1,10000,Personal,Madison WI,Wisconsin,UX12,no,1,K
UX1347,18,13,No,103,821,1,0,1K,35,30-39,Female,1,2005,20,11 to 20,19000,Less than 150K,2,347,2,6000,Personal,Madison WI,Wisconsin,UX8,yes,1,K
UX1348,23,17,No,115,853,2,1,1K,32,30-39,Female,1,2006,29,21 to 30,31000,Less than 150K,4,348,4,6500,Personal,Milwaukee WI,Wisconsin,UX7,yes,1,K
UX1349,27,36,No,120,853,2,0,1K,67,60-69,Female,1,2010,33,31 to 40,2000,Less than 150K,0,349,1,7500,Personal,Milwaukee WI,Wisconsin,UX9,yes,1,K
UX1350,9,8,No,105,821,2,1,1K,43,40-49,Male,2,2003,30,21 to 30,1000,Less than 150K,0,350,1,6500,Personal,Madison WI,Wisconsin,UX20,yes,1,K
UX1351,0,0,No,120,853,3,0,1K,69,60-69,Male,1,2007,65,61 to 70,7000,Less than 150K,0,351,1,5000,Personal,Milwaukee WI,Wisconsin,UX9,no,1,K
UX1352,0,0,No,104,821,2,0,1K,16,0-19,Female,1,2012,27,21 to 30,1000,Less than 150K,2,352,2,0,Personal,Madison WI,Wisconsin,UX8,no,1,K
UX1353,0,12,No,129,853,4,1,1K,33,30-39,Female,1,2007,20,21 to 30,7000,300K+,1,353,1,5000,Small Business,Milwaukee WI,Wisconsin,UX9,yes,1,K
UX1354,31,30,No,107,821,3,1,1K,65,60-69,Female,1,2007,14,11 to 20,4000,300K+,0,354,1,18000,Small Business,Madison WI,Wisconsin,UX12,yes,1,K
UX1355,0,0,No,118,853,3,0,1K,85,80+,Male,1,2008,42,41 to 50,6000,Less than 150K,0,355,1,6500,Small Business,Milwaukee WI,Wisconsin,UX7,no,1,K
UX1356,0,15,No,104,821,2,0,1K,75,70-79,Female,2,2010,16,11 to 20,8000,Less than 150K,0,356,1,7500,Small Business,Madison WI,Wisconsin,UX12,yes,1,K
UX1357,23,10,No,101,821,2,1,1K,80,80+,Male,1,2005,22,21 to 30,4000,Less than 150K,0,357,1,15000,Small Business,Madison WI,Wisconsin,UX12,yes,1,K
UX1358,0,0,No,106,821,3,1,1K,78,70-79,Female,1,2006,28,21 to 30,6000,Less than 150K,0,358,1,17500,Small Business,Madison WI,Wisconsin,UX8,no,1,K
UX1359,23,24,No,24,102,4,0,1K,34,30-39,Male,1,2009,27,21 to 30,10000,300K+,1,359,1,8500,Corporate,Tyler TX,Texas,UX15,yes,1,K
UX1360,0,0,No,32,102,4,1,25K,43,40-49,Male,1,2006,17,11 to 20,4000,300K+,3,360,3,7500,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1361,42,96,No,43,247,4,0,1K,29,20-29,Female,2,2010,16,11 to 20,3000,300K+,1,361,1,2000,Corporate,Houston TX,Texas,UX19,yes,1,K
UX1362,0,0,No,25,102,4,1,1K,36,30-39,Male,1,2012,19,11 to 20,21000,300K+,2,362,2,15000,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1363,0,0,No,23,113,4,0,1K,31,30-39,Male,3,2005,25,21 to 30,2000,300K+,0,363,1,3000,Corporate,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX1364,0,0,No,41,229,5,1,10K,40,40-49,Male,1,2004,12,11 to 20,35000,300K+,3,364,3,9500,Corporate,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX1365,14,14,No,28,134,5,0,25K,31,30-39,Male,2,2008,13,11 to 20,4000,300K+,0,365,1,6000,Corporate,Killeen TX,Texas,UX22,yes,1,K
UX1366,0,0,No,29,102,4,1,25K,27,20-29,Female,1,2005,11,11 to 20,10000,300K+,1,366,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX1367,0,0,No,30,113,4,0,1K,33,30-39,Female,2,2011,16,11 to 20,2000,300K+,0,367,1,1000,Corporate,Wichita Falls TX,Texas,UX9,no,1,K
UX1368,13,7,No,60,354,5,0,25K,64,60-69,Male,1,2005,26,21 to 30,2000,300K+,0,368,1,13000,Corporate,Corpus Christi TX,Texas,UX15,yes,1,K
UX1369,33,29,No,33,164,4,1,1K,35,30-39,Male,1,2010,30,21 to 30,9000,300K+,1,369,1,2000,Corporate,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX1370,0,0,No,20,102,4,0,10K,52,50-59,Male,2,2003,31,31 to 40,1000,300K+,0,370,1,3000,Corporate,Tyler TX,Texas,UX17,no,1,K
UX1371,43,43,No,62,354,4,0,25K,32,30-39,Male,1,2005,26,21 to 30,9000,300K+,1,371,1,9500,Corporate,Corpus Christi TX,Texas,UX10,yes,1,K
UX1372,0,0,No,25,113,4,0,25K,53,50-59,Male,1,2004,6,1 to 10,3000,300K+,0,372,1,10500,Corporate,Wichita Falls TX,Texas,UX15,no,1,K
UX1373,0,0,No,26,102,4,1,1K,54,50-59,Female,1,2011,23,21 to 30,4000,300K+,0,373,1,5000,Corporate,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX1374,0,3,No,77,482,4,0,1K,52,50-59,Female,1,2007,10,11 to 20,10000,300K+,1,374,1,7000,Corporate,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX1375,25,22,No,63,354,5,1,10K,44,40-49,Male,1,2010,25,21 to 30,5000,300K+,3,375,3,16500,Corporate,Dallas/Fort Worth TX,Texas,UX10,yes,1,K
UX1376,0,0,No,62,396,4,0,1K,43,40-49,Male,1,2010,28,21 to 30,7000,300K+,0,376,1,1500,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1377,27,30,No,65,396,5,0,5K,36,30-39,Male,1,2009,11,11 to 20,14000,300K+,1,377,1,16500,Corporate,Laredo TX,Texas,UX16,yes,1,K
UX1378,0,3,No,62,354,5,0,1K,51,50-59,Male,1,2010,13,11 to 20,4000,300K+,1,378,1,3000,Corporate,Corpus Christi TX,Texas,UX15,no,1,K
UX1379,44,26,No,42,270,4,1,1K,54,50-59,Female,1,2012,43,41 to 50,5000,300K+,0,379,1,3000,Corporate,Beaumont/Port Arthur TX,Texas,UX9,yes,1,K
UX1380,14,6,No,40,229,4,0,1K,54,50-59,Female,1,2007,35,31 to 40,4000,300K+,0,380,1,9000,Corporate,San Angelo TX,Texas,UX9,yes,1,K
UX1381,0,0,No,55,309,5,0,1K,41,40-49,Male,2,2005,0,0,7000,300K+,2,381,2,3000,Corporate,Midland/Odessa TX,Texas,UX13,no,1,K
UX1382,0,0,No,49,247,5,1,25K,42,40-49,Male,1,2012,2,1 to 10,3000,300K+,2,382,2,4500,Corporate,Houston TX,Texas,UX10,no,1,K
UX1383,0,0,No,53,312,4,1,1K,34,30-39,Female,1,2012,17,11 to 20,19000,300K+,2,383,2,16000,Corporate,Amarillo TX,Texas,UX8,no,1,K
UX4139,0,0,No,27,140,4,1,1K,46,40-49,Female,1,2009,21,21 to 30,7000,300K+,2,3139,2,6000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4140,0,0,No,43,237,4,1,1K,39,30-39,Female,1,2007,13,11 to 20,7000,300K+,0,3140,1,8000,Personal,Dallas/Fort Worth TX,Texas,UX8,no,1,K
UX4141,0,0,No,26,140,4,0,1K,51,50-59,Female,1,2012,19,11 to 20,2000,300K+,0,3141,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX19,no,1,K
UX4142,4,23,No,30,140,4,1,25K,25,20-29,Male,2,2005,20,11 to 20,6000,300K+,1,3142,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX10,yes,1,K
UX4143,0,0,No,25,140,1,0,1K,48,40-49,Male,1,2004,2,1 to 10,9000,300K+,0,3143,1,15000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4144,0,0,No,36,140,2,0,10K,41,40-49,Male,1,2005,4,1 to 10,14000,300K+,5,3144,5,12800,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX4145,0,0,No,26,140,3,1,1K,41,40-49,Male,1,2009,31,31 to 40,10000,300K+,3,3145,3,5000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX4146,0,0,No,26,140,3,1,1K,36,30-39,Female,0,2008,8,1 to 10,24000,300K+,6,3146,6,10200,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX4147,0,0,No,28,140,4,0,1K,46,40-49,Female,1,2003,4,1 to 10,3000,300K+,0,3147,1,1000,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX4148,0,0,No,45,237,2,0,5K,59,50-59,Male,2,2007,24,21 to 30,5000,300K+,0,3148,1,2500,Personal,Dallas/Fort Worth TX,Texas,UX8,no,1,K
UX4149,0,0,No,31,140,4,0,1K,56,50-59,Female,1,2012,36,31 to 40,1000,300K+,0,3149,1,13000,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX4150,0,0,No,26,140,4,0,1K,65,60-69,Female,2,2004,19,11 to 20,10000,300K+,0,3150,1,8000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4151,0,0,No,25,140,4,1,1K,35,30-39,Male,2,2011,10,11 to 20,4000,300K+,2,3151,2,6000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX4152,,,Yes,,140,3,0,1K,17,0-19,Female,2,2003,46,41 to 50,7000,150K - 300K,3,3152,3,3000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX4153,0,0,No,28,140,4,0,25K,42,40-49,Female,1,2007,38,31 to 40,22000,Less than 150K,2,3153,2,4500,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4154,0,0,No,25,140,2,0,10K,68,60-69,Female,1,2005,20,11 to 20,6000,Less than 150K,0,3154,1,2500,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX4155,11,6,No,31,140,1,1,1K,76,70-79,Female,2,2012,40,31 to 40,1000,Less than 150K,0,3155,1,1000,Personal,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX4156,0,0,No,25,140,3,0,25K,78,70-79,Male,1,2009,67,61 to 70,9000,Less than 150K,0,3156,1,0,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4157,0,0,No,25,140,4,1,25K,50,50-59,Female,1,2010,19,11 to 20,10000,Less than 150K,2,3157,2,20800,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4158,0,0,No,26,140,3,0,1K,67,60-69,Female,1,2010,31,31 to 40,1000,Less than 150K,0,3158,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4159,6,6,No,43,237,5,1,25K,43,40-49,Female,1,2004,1,1 to 10,10000,300K+,0,3159,1,2000,Small Business,Dallas/Fort Worth TX,Texas,UX8,yes,1,K
UX4160,0,0,No,33,140,4,0,1K,39,30-39,Male,1,2010,5,1 to 10,4000,300K+,1,3160,1,3000,Small Business,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX4161,0,4,No,48,237,4,0,1K,49,40-49,Female,1,2004,0,0,19000,300K+,1,3161,1,1500,Small Business,Dallas/Fort Worth TX,Texas,UX8,no,1,K
UX4162,0,0,No,26,140,2,0,1K,16,0-19,Female,2,2010,25,21 to 30,1000,Less than 150K,2,3162,2,3000,Small Business,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4163,20,115,No,87,585,4,1,1K,53,50-59,Female,1,2004,8,1 to 10,5000,300K+,0,3163,1,12000,Corporate,Chicago IL,Illinois,UX13,yes,1,K
UX4164,0,30,No,91,585,3,0,25K,31,30-39,Female,1,2007,25,21 to 30,29000,300K+,1,3164,1,12000,Corporate,Chicago IL,Illinois,UX10,yes,1,K
UX4165,0,0,No,80,585,3,0,1K,28,20-29,Male,1,2006,59,51 to 60,8000,300K+,0,3165,1,2000,Corporate,Chicago IL,Illinois,UX13,no,1,K
UX4166,0,0,No,90,693,4,1,10K,48,40-49,Male,1,2012,35,31 to 40,27000,Less than 150K,2,3166,2,2000,Corporate,Chicago IL,Illinois,UX6,no,1,K
UX4167,44,37,No,83,585,2,0,1K,51,50-59,Female,2,2010,13,11 to 20,8000,Less than 150K,1,3167,1,19500,Corporate,Chicago IL,Illinois,UX10,yes,1,K
UX4168,0,0,No,100,585,4,0,1K,34,30-39,Male,1,2005,10,11 to 20,8000,300K+,2,3168,2,0,Personal,Chicago IL,Illinois,UX16,no,1,K
UX4169,61,64,No,90,585,4,0,1K,42,40-49,Male,2,2008,10,11 to 20,8000,300K+,2,3169,2,6000,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4170,20,5,No,85,693,4,1,1K,44,40-49,Female,1,2005,56,51 to 60,7000,300K+,0,3170,1,6000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX4171,0,29,No,92,585,4,1,1K,35,30-39,Male,1,2007,18,11 to 20,8000,300K+,1,3171,1,7500,Personal,Chicago IL,Illinois,UX16,yes,1,K
UX4172,17,40,No,81,585,4,1,25K,27,20-29,Male,1,2008,17,11 to 20,8000,300K+,0,3172,1,7000,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4173,9,51,No,84,585,4,0,25K,29,20-29,Female,2,2007,19,11 to 20,6000,300K+,2,3173,2,12000,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4174,0,0,No,92,693,4,0,1K,70,70-79,Female,1,2004,31,31 to 40,9000,300K+,0,3174,1,16500,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4175,0,3,No,103,585,5,0,1K,50,50-59,Male,1,2004,6,1 to 10,8000,300K+,1,3175,1,5500,Personal,Chicago IL,Illinois,UX10,no,1,K
UX4176,47,30,No,87,693,5,0,10K,41,40-49,Male,1,2006,7,1 to 10,6000,300K+,3,3176,3,10500,Personal,Chicago IL,Illinois,UX14,yes,1,K
UX4177,,,Yes,,585,5,0,5K,61,60-69,Female,2,2007,25,21 to 30,6000,300K+,0,3177,1,7500,Personal,Chicago IL,Illinois,UX13,no,1,K
UX4178,2,0,No,91,693,3,0,1K,52,50-59,Male,2,2008,44,41 to 50,7000,300K+,0,3178,1,9000,Personal,Chicago IL,Illinois,UX14,no,1,K
UX4179,0,52,No,98,693,4,0,1K,41,40-49,Male,1,2004,14,11 to 20,7000,300K+,1,3179,1,8500,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4180,407,409,No,111,693,4,1,25K,44,40-49,Female,1,2009,4,1 to 10,8000,300K+,3,3180,3,7000,Personal,Chicago IL,Illinois,UX6,yes,1,K
UX4181,0,0,No,89,693,3,1,1K,23,20-29,Female,1,2006,8,1 to 10,12000,300K+,1,3181,1,3000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4182,3,0,No,78,585,3,0,1K,16,0-19,Male,1,2011,42,41 to 50,9000,300K+,1,3182,1,7000,Personal,Chicago IL,Illinois,UX13,no,1,K
UX4183,0,6,No,82,585,5,0,1K,34,30-39,Male,1,2005,9,1 to 10,4000,300K+,0,3183,1,6000,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4184,0,0,No,83,585,3,1,1K,32,30-39,Male,2,2004,6,1 to 10,6000,300K+,2,3184,2,12000,Personal,Chicago IL,Illinois,UX13,no,1,K
UX4185,0,56,No,82,693,4,1,1K,36,30-39,Male,1,2003,23,21 to 30,3000,300K+,1,3185,1,0,Personal,Chicago IL,Illinois,UX6,yes,1,K
UX4186,25,26,No,81,585,4,0,25K,37,30-39,Male,1,2009,2,1 to 10,38000,300K+,2,3186,2,38000,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4187,0,0,No,89,693,3,0,25K,61,60-69,Female,1,2009,20,21 to 30,10000,300K+,0,3187,1,6000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4188,32,35,No,105,693,3,1,1K,17,0-19,Male,2,2007,31,31 to 40,6000,300K+,1,3188,1,3000,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4189,0,0,No,89,693,2,0,1K,37,30-39,Female,1,2008,10,11 to 20,6000,300K+,0,3189,1,6000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4190,69,91,No,88,585,2,1,1K,58,50-59,Female,1,2003,14,11 to 20,3000,300K+,0,3190,1,0,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4191,0,0,No,97,693,3,1,1K,29,20-29,Female,1,2004,15,11 to 20,28000,300K+,2,3191,2,6000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX4192,105,101,No,84,585,3,1,1K,29,20-29,Male,1,2010,17,11 to 20,8000,150K - 300K,0,3192,1,3000,Personal,Chicago IL,Illinois,UX16,yes,1,K
UX4193,22,23,No,84,585,4,1,25K,40,40-49,Female,1,2010,11,11 to 20,35000,150K - 300K,2,3193,2,3000,Personal,Chicago IL,Illinois,UX10,yes,1,K
UX4194,84,106,No,85,585,3,1,10K,50,50-59,Female,1,2010,33,31 to 40,4000,150K - 300K,1,3194,1,2000,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4195,0,0,No,90,693,4,0,1K,54,50-59,Female,2,2012,26,21 to 30,8000,150K - 300K,0,3195,1,500,Personal,Chicago IL,Illinois,UX14,no,1,K
UX4196,110,144,No,97,585,4,0,1K,42,40-49,Female,1,2006,10,11 to 20,1000,150K - 300K,0,3196,1,3000,Personal,Chicago IL,Illinois,UX16,yes,1,K
UX4197,0,1,No,92,693,4,1,25K,39,30-39,Female,1,2012,18,11 to 20,2000,150K - 300K,0,3197,1,8000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4198,12,29,No,90,693,3,0,25K,48,40-49,Female,1,2012,3,1 to 10,32000,Less than 150K,2,3198,2,4000,Personal,Chicago IL,Illinois,UX14,yes,1,K
UX4199,10,24,No,86,585,3,1,25K,58,50-59,Female,1,2012,23,21 to 30,2000,Less than 150K,0,3199,1,3000,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4200,0,10,No,97,585,2,1,1K,58,50-59,Female,1,2005,12,11 to 20,6000,Less than 150K,0,3200,1,1000,Personal,Chicago IL,Illinois,UX10,yes,1,K
UX4201,1,0,No,90,693,2,0,1K,31,30-39,Female,1,2010,14,11 to 20,41000,Less than 150K,3,3201,3,6000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4202,46,70,No,93,693,2,1,1K,73,70-79,Female,1,2008,49,41 to 50,2000,Less than 150K,0,3202,1,1500,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4203,10,18,No,96,585,3,0,25K,77,70-79,Female,2,2011,15,11 to 20,3000,Less than 150K,0,3203,1,21000,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4204,0,0,No,84,585,2,0,1K,61,60-69,Male,2,2010,14,11 to 20,7000,Less than 150K,0,3204,1,9500,Personal,Chicago IL,Illinois,UX13,no,1,K
UX4205,33,20,No,74,585,2,0,1K,69,60-69,Female,1,2003,40,31 to 40,4000,Less than 150K,0,3205,1,7500,Personal,Chicago IL,Illinois,UX16,yes,1,K
UX4206,0,0,No,83,585,2,0,1K,66,60-69,Female,1,2012,13,11 to 20,10000,Less than 150K,0,3206,1,0,Personal,Chicago IL,Illinois,UX10,no,1,K
UX4207,0,1,No,86,585,3,0,10K,78,70-79,Male,2,2012,18,11 to 20,7000,Less than 150K,0,3207,1,3000,Personal,Chicago IL,Illinois,UX16,no,1,K
UX4208,0,0,No,88,693,3,1,1K,77,70-79,Female,1,2007,43,41 to 50,4000,Less than 150K,0,3208,1,500,Personal,Chicago IL,Illinois,UX14,no,1,K
UX4209,,,Yes,,693,3,0,25K,33,30-39,Female,0,2008,4,1 to 10,2000,Less than 150K,2,3209,2,0,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4210,3,5,No,79,585,3,1,1K,62,60-69,Male,2,2003,37,31 to 40,6000,Less than 150K,0,3210,1,8000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX4211,,,Yes,,693,3,0,1K,80,80+,Female,1,2010,37,31 to 40,9000,Less than 150K,0,3211,1,10500,Personal,Chicago IL,Illinois,UX14,no,1,K
UX4212,218,279,No,100,693,2,0,10K,57,50-59,Female,1,2008,16,11 to 20,7000,Less than 150K,0,3212,1,9500,Personal,Chicago IL,Illinois,UX14,yes,1,K
UX4213,0,0,No,82,585,4,0,25K,42,40-49,Female,1,2009,10,11 to 20,3000,300K+,0,3213,1,9000,Small Business,Chicago IL,Illinois,UX10,no,1,K
UX4214,11,6,No,81,585,4,0,1K,54,50-59,Female,1,2007,0,0,2000,300K+,1,3214,1,9000,Small Business,Chicago IL,Illinois,UX10,yes,1,K
UX4215,0,0,No,87,693,3,0,1K,72,70-79,Female,1,2006,18,11 to 20,3000,300K+,0,3215,1,4200,Small Business,Chicago IL,Illinois,UX6,no,1,K
UX4216,47,50,No,80,585,3,1,1K,43,40-49,Female,1,2005,12,11 to 20,13000,300K+,2,3216,2,12000,Small Business,Chicago IL,Illinois,UX16,yes,1,K
UX4217,100,91,No,94,693,2,0,1K,74,70-79,Female,1,2012,14,11 to 20,1000,Less than 150K,0,3217,1,6000,Small Business,Chicago IL,Illinois,UX14,yes,1,K
UX4218,3,0,No,86,693,3,1,1K,41,40-49,Female,2,2006,9,1 to 10,4000,Less than 150K,3,3218,3,7500,Small Business,Chicago IL,Illinois,UX14,no,1,K
UX4219,0,0,No,167,1187,4,0,25K,56,50-59,Male,2,2012,8,1 to 10,3000,300K+,0,3219,1,6000,Corporate,Los Angeles CA,California,UX14,no,1,K
UX4220,0,0,No,156,1187,4,1,10K,54,50-59,Male,2,2009,4,1 to 10,10000,300K+,0,3220,1,21000,Personal,Los Angeles CA,California,UX14,no,1,K
UX4221,26,33,No,166,1187,4,0,1K,48,40-49,Male,0,2009,33,31 to 40,13000,300K+,2,3221,2,11500,Personal,Los Angeles CA,California,UX14,yes,1,K
UX4222,0,3,No,166,1187,3,0,1K,19,0-19,Female,1,2005,14,11 to 20,1000,300K+,0,3222,1,19500,Personal,Los Angeles CA,California,UX14,no,1,K
UX4223,0,0,No,150,1187,4,0,1K,41,40-49,Female,2,2007,6,1 to 10,1000,300K+,0,3223,1,7500,Personal,Los Angeles CA,California,UX7,no,1,K
UX4224,43,43,No,165,1187,4,1,1K,54,50-59,Male,1,2011,11,11 to 20,7000,300K+,0,3224,1,3900,Personal,Los Angeles CA,California,UX14,yes,1,K
UX4225,0,0,No,170,1187,2,0,5K,49,40-49,Female,1,2012,17,11 to 20,14000,300K+,1,3225,1,6000,Personal,Los Angeles CA,California,UX7,no,1,K
UX4226,0,10,No,158,1187,2,0,1K,66,60-69,Male,1,2007,47,41 to 50,7000,300K+,0,3226,1,10500,Personal,Los Angeles CA,California,UX7,yes,1,K
UX4227,41,52,No,174,1187,3,1,1K,18,0-19,Male,1,2005,50,51 to 60,8000,150K - 300K,0,3227,1,1500,Personal,Los Angeles CA,California,UX7,yes,1,K
UX4228,24,39,No,171,1187,2,0,1K,41,40-49,Female,2,2007,19,11 to 20,10000,Less than 150K,2,3228,2,1500,Personal,Los Angeles CA,California,UX6,yes,1,K
UX4229,0,0,No,68,479,5,1,1K,44,40-49,Male,1,2003,9,1 to 10,3000,300K+,1,3229,1,37500,Corporate,New York NY,New York,UX17,no,1,K
UX4230,118,102,No,66,419,3,0,1K,65,60-69,Female,2,2007,0,0,9000,300K+,0,3230,1,18000,Corporate,New York NY,New York,UX7,yes,1,K
UX4231,75,88,No,76,479,4,0,25K,34,30-39,Female,1,2010,0,0,5000,300K+,1,3231,1,0,Corporate,New York NY,New York,UX15,yes,1,K
UX4232,0,0,No,68,419,4,0,25K,38,30-39,Male,2,2012,25,21 to 30,12000,300K+,3,3232,3,12000,Corporate,New York NY,New York,UX10,no,1,K
UX4233,22,13,No,76,479,3,1,1K,21,20-29,Female,2,2009,23,21 to 30,5000,300K+,1,3233,1,16000,Corporate,New York NY,New York,UX13,yes,1,K
UX4234,0,0,No,68,419,4,1,25K,33,30-39,Female,1,2010,15,11 to 20,13000,300K+,2,3234,2,8000,Corporate,New York NY,New York,UX12,no,1,K
UX4235,0,0,No,64,479,3,0,1K,35,30-39,Male,1,2012,0,0,7000,300K+,1,3235,1,3000,Corporate,New York NY,New York,UX6,no,1,K
UX4236,0,0,No,63,419,3,1,1K,51,50-59,Female,1,2007,38,31 to 40,1000,300K+,0,3236,1,1500,Corporate,New York NY,New York,UX17,no,1,K
UX4237,0,0,No,65,479,3,0,1K,28,20-29,Male,1,2003,28,21 to 30,15000,150K - 300K,1,3237,1,2000,Corporate,New York NY,New York,UX11,no,1,K
UX4238,27,51,No,90,479,4,1,25K,31,30-39,Male,1,2011,31,31 to 40,8000,Less than 150K,0,3238,1,4500,Corporate,New York NY,New York,UX13,yes,1,K
UX4239,0,0,No,62,479,3,0,25K,77,70-79,Male,1,2007,31,31 to 40,8000,Less than 150K,0,3239,1,7500,Corporate,New York NY,New York,UX17,no,1,K
UX4240,183,187,No,61,479,4,0,25K,37,30-39,Male,1,2003,0,0,3000,300K+,0,3240,1,6000,Personal,New York NY,New York,UX6,yes,1,K
UX4241,0,0,No,70,479,4,0,1K,38,30-39,Male,1,2008,10,1 to 10,14000,300K+,1,3241,1,11000,Personal,New York NY,New York,UX17,no,1,K
UX4242,0,0,No,67,479,5,1,1K,56,50-59,Male,1,2012,18,11 to 20,2000,300K+,0,3242,1,15000,Personal,New York NY,New York,UX6,no,1,K
UX4243,12,23,No,91,483,4,0,1K,50,50-59,Male,1,2007,10,11 to 20,16000,300K+,2,3243,2,10500,Personal,New York NY,New York,UX13,yes,1,K
UX4244,73,96,No,77,425,4,0,1K,39,30-39,Male,1,2008,34,31 to 40,6000,300K+,0,3244,1,1000,Personal,New York NY,New York,UX12,yes,1,K
UX4245,8,7,No,78,483,4,0,25K,31,30-39,Male,1,2003,0,0,2000,300K+,0,3245,1,15500,Personal,New York NY,New York,UX13,yes,1,K
